Date,Open,High,Low,Close,Adj Close,Volume,ticker
2020-01-02,131.52999877929688,132.25,128.8800048828125,129.30999755859375,121.10331726074219,699300,AVY
2020-01-03,127.62999725341797,129.24000549316406,127.31999969482422,128.50999450683594,120.35404968261719,605900,AVY
2020-01-06,128.38999938964844,128.75,126.80999755859375,126.88999938964844,118.83689880371094,644600,AVY
2020-01-07,126.3499984741211,128.13999938964844,125.76000213623047,126.61000061035156,118.57466125488281,730800,AVY
2020-01-08,126.69999694824219,128.69000244140625,126.20999908447266,126.98999786376953,118.93052673339844,493100,AVY
2020-01-09,127.41999816894531,128.89999389648438,126.47000122070312,128.72999572753906,120.56011962890625,607100,AVY
2020-01-10,129.10000610351562,129.41000366210938,128.1999969482422,128.50999450683594,120.35404968261719,274600,AVY
2020-01-13,128.72999572753906,131.0,128.2100067138672,130.9499969482422,122.63920593261719,619500,AVY
2020-01-14,131.0,131.55999755859375,130.44000244140625,131.52999877929688,123.18241119384766,521500,AVY
2020-01-15,131.5,132.4600067138672,131.3000030517578,131.9600067138672,123.58509826660156,321500,AVY
2020-01-16,132.6300048828125,133.97999572753906,132.47000122070312,133.9499969482422,125.44881439208984,345200,AVY
2020-01-17,134.19000244140625,134.8800048828125,133.11000061035156,134.72000122070312,126.16995239257812,671400,AVY
2020-01-21,133.1199951171875,133.41000366210938,130.33999633789062,130.52000427246094,122.23650360107422,821600,AVY
2020-01-22,131.27000427246094,132.22999572753906,130.1699981689453,130.22999572753906,121.96491241455078,367700,AVY
2020-01-23,129.83999633789062,131.25999450683594,128.61000061035156,130.82000732421875,122.51746368408203,350500,AVY
2020-01-24,130.72000122070312,131.05999755859375,128.83999633789062,129.67999267578125,121.4498062133789,342600,AVY
2020-01-27,127.11000061035156,128.75999450683594,127.06999969482422,127.83999633789062,119.72660827636719,596300,AVY
2020-01-28,127.76000213623047,130.11000061035156,126.83000183105469,129.2100067138672,121.0096664428711,759200,AVY
2020-01-29,130.82000732421875,137.24000549316406,128.8800048828125,136.22999572753906,127.5841293334961,838700,AVY
2020-01-30,135.25999450683594,136.36000061035156,130.58999633789062,136.11000061035156,127.47174835205078,656200,AVY
2020-01-31,135.02000427246094,135.02000427246094,130.66000366210938,131.24000549316406,122.91082763671875,690700,AVY
2020-02-03,132.0500030517578,134.49000549316406,131.86000061035156,133.97999572753906,125.4769058227539,558700,AVY
2020-02-04,135.30999755859375,137.83999633789062,135.30999755859375,136.85000610351562,128.16476440429688,689500,AVY
2020-02-05,138.36000061035156,140.2100067138672,138.25,140.11000061035156,131.2178955078125,750800,AVY
2020-02-06,140.63999938964844,141.08999633789062,138.13999938964844,138.88999938964844,130.07530212402344,467900,AVY
2020-02-07,137.83999633789062,138.39999389648438,135.64999389648438,136.24000549316406,127.59349822998047,327200,AVY
2020-02-10,135.49000549316406,136.74000549316406,135.1699981689453,136.63999938964844,127.96808624267578,187000,AVY
2020-02-11,137.16000366210938,138.38999938964844,136.5,137.6199951171875,128.8859100341797,262600,AVY
2020-02-12,138.05999755859375,141.0,137.85000610351562,139.8300018310547,130.95562744140625,762400,AVY
2020-02-13,139.3000030517578,139.50999450683594,137.10000610351562,138.16000366210938,129.3916473388672,356100,AVY
2020-02-14,138.00999450683594,138.75999450683594,137.1699981689453,138.1300048828125,129.363525390625,317500,AVY
2020-02-18,137.75,138.10000610351562,135.3000030517578,135.97999572753906,127.34996032714844,386300,AVY
2020-02-19,136.16000366210938,137.3800048828125,135.74000549316406,136.77000427246094,128.08987426757812,492600,AVY
2020-02-20,136.1300048828125,137.38999938964844,135.63999938964844,136.77000427246094,128.08987426757812,260300,AVY
2020-02-21,135.9499969482422,136.10000610351562,133.4499969482422,133.9499969482422,125.44881439208984,550000,AVY
