Date,Open,High,Low,Close,Adj Close,Volume,ticker
2020-01-02,61.380001068115234,61.45000076293945,60.810001373291016,61.04999923706055,49.42155838012695,11447900,VZ
2020-01-03,60.59000015258789,60.790000915527344,60.06999969482422,60.400001525878906,48.8953742980957,13263200,VZ
2020-01-06,60.11000061035156,60.59000015258789,60.08000183105469,60.27000045776367,48.79013442993164,15094500,VZ
2020-01-07,60.099998474121094,60.18000030517578,59.58000183105469,59.599998474121094,48.247745513916016,14293100,VZ
2020-01-08,59.66999816894531,60.099998474121094,59.630001068115234,59.709999084472656,48.336795806884766,15926500,VZ
2020-01-09,58.88999938964844,59.400001525878906,58.79999923706055,58.849998474121094,48.13639831542969,20134600,VZ
2020-01-10,59.02000045776367,59.29999923706055,58.84000015258789,58.9900016784668,48.25091552734375,11786700,VZ
2020-01-13,59.02000045776367,59.369998931884766,58.779998779296875,59.150001525878906,48.38179397583008,14158400,VZ
2020-01-14,59.0,59.130001068115234,58.7599983215332,59.040000915527344,48.29180908203125,12697100,VZ
2020-01-15,59.25,59.41999816894531,58.869998931884766,59.099998474121094,48.340885162353516,10291300,VZ
2020-01-16,59.380001068115234,59.849998474121094,59.220001220703125,59.66999816894531,48.8071174621582,10689600,VZ
2020-01-17,59.689998626708984,60.150001525878906,59.63999938964844,60.130001068115234,49.18337631225586,15615700,VZ
2020-01-21,60.20000076293945,60.470001220703125,60.099998474121094,60.31999969482422,49.33879470825195,12857600,VZ
2020-01-22,60.45000076293945,60.81999969482422,60.279998779296875,60.47999954223633,49.46965789794922,8847100,VZ
2020-01-23,60.380001068115234,60.529998779296875,60.0,60.5099983215332,49.494197845458984,11109000,VZ
2020-01-24,60.5,60.65999984741211,60.11000061035156,60.279998779296875,49.30607223510742,10182800,VZ
2020-01-27,59.84000015258789,60.36000061035156,59.619998931884766,59.90999984741211,49.0034294128418,11482300,VZ
2020-01-28,59.97999954223633,61.0,59.869998931884766,60.70000076293945,49.649600982666016,15367500,VZ
2020-01-29,60.849998474121094,60.91999816894531,59.439998626708984,59.529998779296875,48.692604064941406,13408900,VZ
2020-01-30,58.70000076293945,59.38999938964844,58.34000015258789,59.36000061035156,48.553550720214844,16719600,VZ
2020-01-31,59.34000015258789,60.04999923706055,59.11000061035156,59.439998626708984,48.618995666503906,14283600,VZ
