Date,Open,High,Low,Close,Adj Close,Volume,ticker
2020-01-02,78.87999725341797,78.88999938964844,77.93000030517578,78.58999633789062,78.2484130859375,3392700,TMUS
2020-01-03,78.05999755859375,78.43000030517578,77.47000122070312,78.16999816894531,77.83024597167969,1831900,TMUS
2020-01-06,78.12999725341797,78.8499984741211,77.97000122070312,78.62000274658203,78.27828979492188,2675300,TMUS
2020-01-07,78.56999969482422,79.51000213623047,78.1500015258789,78.91999816894531,78.57698059082031,3262400,TMUS
2020-01-08,79.22000122070312,79.79000091552734,78.08000183105469,79.41999816894531,79.0748062133789,3037400,TMUS
2020-01-09,79.7699966430664,80.33000183105469,79.4000015258789,79.80999755859375,79.4631118774414,2981900,TMUS
2020-01-10,80.20999908447266,80.20999908447266,78.8499984741211,79.0,78.6566390991211,2224800,TMUS
2020-01-13,79.16999816894531,79.55999755859375,78.88999938964844,79.4000015258789,79.05490112304688,2283400,TMUS
2020-01-14,79.16999816894531,79.94999694824219,78.86000061035156,79.80000305175781,79.45316314697266,2050100,TMUS
2020-01-15,79.86000061035156,80.4800033569336,79.62000274658203,80.2699966430664,79.92111206054688,1612300,TMUS
2020-01-16,80.2699966430664,81.5199966430664,80.2699966430664,81.44000244140625,81.0860366821289,3109300,TMUS
2020-01-17,81.94999694824219,82.23999786376953,81.56999969482422,82.1500015258789,81.7929458618164,3559600,TMUS
2020-01-21,81.98999786376953,82.94999694824219,81.80000305175781,82.02999877929688,81.67346954345703,3612000,TMUS
2020-01-22,82.13999938964844,83.02999877929688,82.06999969482422,82.48999786376953,82.13146209716797,1672500,TMUS
2020-01-23,82.30000305175781,82.37000274658203,81.94999694824219,82.18000030517578,81.82281494140625,1754900,TMUS
2020-01-24,82.29000091552734,82.58999633789062,81.33000183105469,81.58000183105469,81.22542572021484,1596500,TMUS
2020-01-27,80.88999938964844,81.55000305175781,80.37999725341797,80.72000122070312,80.3691635131836,1934600,TMUS
2020-01-28,81.08000183105469,82.30000305175781,80.93000030517578,81.66000366210938,81.3050765991211,2395000,TMUS
2020-01-29,81.87000274658203,81.88999938964844,80.08999633789062,80.26000213623047,79.91116333007812,2602400,TMUS
2020-01-30,79.58999633789062,81.05000305175781,79.58000183105469,80.94000244140625,80.58820343017578,2352700,TMUS
2020-01-31,80.58999633789062,80.79000091552734,79.16000366210938,79.19000244140625,78.84580993652344,2863600,TMUS
2020-02-03,80.36000061035156,80.76000213623047,79.33000183105469,79.45999908447266,79.11463928222656,2873600,TMUS
2020-02-04,80.1500015258789,81.88999938964844,79.2300033569336,81.51000213623047,81.15573120117188,4597800,TMUS
2020-02-05,81.95999908447266,82.70999908447266,81.75,81.79000091552734,81.43450927734375,2758800,TMUS
2020-02-06,82.12999725341797,83.08000183105469,82.0,82.7699966430664,82.41024780273438,2976200,TMUS
2020-02-07,83.37000274658203,85.79000091552734,82.26000213623047,85.44000244140625,85.06864929199219,6740600,TMUS
2020-02-10,85.41000366210938,85.6500015258789,84.37999725341797,84.52999877929688,84.16259765625,3423100,TMUS
2020-02-11,93.69999694824219,95.2300033569336,92.66000366210938,94.48999786376953,94.07930755615234,25874400,TMUS
2020-02-12,94.0,96.2699966430664,93.91999816894531,95.66999816894531,95.25418090820312,8915500,TMUS
2020-02-13,95.12000274658203,96.1500015258789,94.80000305175781,95.13999938964844,94.72648620605469,5490500,TMUS
2020-02-14,95.26000213623047,96.62000274658203,95.0199966430664,96.4800033569336,96.0606689453125,3045900,TMUS
2020-02-18,96.8499984741211,100.0199966430664,96.27999877929688,99.87999725341797,99.44588470458984,7460100,TMUS
2020-02-19,101.16000366210938,101.3499984741211,99.63999938964844,100.48999786376953,100.05323028564453,6091300,TMUS
2020-02-20,100.0999984741211,100.41999816894531,98.2300033569336,99.5,99.06753540039062,6350400,TMUS
2020-02-21,98.97000122070312,99.48999786376953,96.62000274658203,98.56999969482422,98.1415786743164,12101000,TMUS
2020-02-24,96.12999725341797,97.30999755859375,95.87999725341797,96.37000274658203,95.95114135742188,4700900,TMUS
2020-02-25,96.55999755859375,97.0,94.44999694824219,94.58000183105469,94.1689224243164,5117500,TMUS
2020-02-26,94.68000030517578,95.66000366210938,93.44000244140625,93.6500015258789,93.24296569824219,4371300,TMUS
2020-02-27,92.83000183105469,93.31999969482422,91.16000366210938,91.23999786376953,90.84343719482422,5856400,TMUS
2020-02-28,89.44000244140625,90.5,87.4800033569336,90.16000366210938,89.76813507080078,6957600,TMUS
2020-03-02,90.27999877929688,93.36000061035156,88.9800033569336,93.29000091552734,92.88452911376953,5160600,TMUS
2020-03-03,92.62999725341797,93.91999816894531,88.7699966430664,89.37000274658203,88.9815673828125,5702000,TMUS
2020-03-04,90.43000030517578,93.95999908447266,90.25,93.80999755859375,93.40226745605469,5222200,TMUS
2020-03-05,91.61000061035156,93.16000366210938,89.19000244140625,89.86000061035156,89.46943664550781,4941300,TMUS
2020-03-06,86.0999984741211,88.27999877929688,85.41999816894531,87.86000061035156,87.4781265258789,5978500,TMUS
2020-03-09,83.2699966430664,84.88999938964844,79.58000183105469,79.75,79.40337371826172,7946600,TMUS
2020-03-10,81.9800033569336,85.01000213623047,80.20999908447266,84.9800033569336,84.61064910888672,6713600,TMUS
2020-03-11,82.86000061035156,87.83000183105469,82.8499984741211,86.44999694824219,86.07425689697266,8840300,TMUS
2020-03-12,82.0199966430664,85.0,76.41000366210938,76.76000213623047,76.42637634277344,9075300,TMUS
2020-03-13,80.1500015258789,85.5199966430664,76.61000061035156,85.38999938964844,85.01885986328125,7401700,TMUS
2020-03-16,78.33999633789062,80.55000305175781,74.83999633789062,76.52999877929688,76.19737243652344,6787700,TMUS
2020-03-17,77.5999984741211,80.4000015258789,75.44999694824219,78.3499984741211,78.00946044921875,7609100,TMUS
2020-03-18,74.5999984741211,76.0999984741211,63.5,74.31999969482422,73.99697875976562,11114200,TMUS
2020-03-19,74.7699966430664,81.98999786376953,73.61000061035156,79.44999694824219,79.10467529296875,8906200,TMUS
2020-03-20,80.0,82.0,73.16000366210938,74.55000305175781,74.22598266601562,6836600,TMUS
2020-03-23,74.9800033569336,76.66000366210938,70.83000183105469,75.69999694824219,75.37097930908203,8328800,TMUS
2020-03-24,78.5,79.70999908447266,75.83000183105469,78.6500015258789,78.30815887451172,5929100,TMUS
2020-03-25,77.7699966430664,85.47000122070312,77.75,79.16999816894531,78.82589721679688,6252700,TMUS
2020-03-26,80.0,84.98999786376953,79.7300033569336,84.62999725341797,84.26216125488281,4821300,TMUS
2020-03-27,82.54000091552734,83.9000015258789,81.0199966430664,81.72000122070312,81.36481475830078,4309600,TMUS
2020-03-30,82.29000091552734,83.86000061035156,81.23999786376953,83.12000274658203,82.75873565673828,5625200,TMUS
2020-03-31,83.04000091552734,84.75,81.9800033569336,83.9000015258789,83.53533935546875,6920600,TMUS
2020-04-01,82.98999786376953,86.70999908447266,82.69999694824219,85.12999725341797,84.75999450683594,11018800,TMUS
2020-04-02,85.05000305175781,88.5199966430664,84.0199966430664,84.41000366210938,84.04312896728516,22956100,TMUS
2020-04-03,84.55999755859375,84.98999786376953,81.04000091552734,81.9800033569336,81.62368774414062,8378500,TMUS
2020-04-06,84.48999786376953,86.48999786376953,82.98999786376953,86.08999633789062,85.7158203125,5256300,TMUS
2020-04-07,87.66000366210938,87.91000366210938,85.16999816894531,86.51000213623047,86.13399505615234,4410100,TMUS
2020-04-08,86.5999984741211,87.63999938964844,86.0,86.8499984741211,86.47251892089844,3831600,TMUS
2020-04-09,86.87999725341797,87.75,84.93000030517578,85.9000015258789,85.52664947509766,5770900,TMUS
2020-04-13,84.58999633789062,87.27999877929688,84.47000122070312,86.16999816894531,85.79547119140625,3955700,TMUS
2020-04-14,87.19000244140625,89.94000244140625,86.4000015258789,89.62000274658203,89.23048400878906,4787100,TMUS
2020-04-15,87.91999816894531,89.38999938964844,87.0999984741211,88.54000091552734,88.1551742553711,5804000,TMUS
2020-04-16,89.11000061035156,90.58000183105469,88.06999969482422,90.2699966430664,89.87764739990234,4796400,TMUS
2020-04-17,92.75,93.30000305175781,89.86000061035156,90.98999786376953,90.59452056884766,3847500,TMUS
2020-04-20,89.58000183105469,91.7300033569336,89.05000305175781,89.94000244140625,89.54908752441406,3508700,TMUS
2020-04-21,89.25,89.88999938964844,86.0999984741211,87.22000122070312,86.84091186523438,3946400,TMUS
2020-04-22,89.87999725341797,90.6500015258789,88.27999877929688,90.16000366210938,89.76813507080078,4261100,TMUS
2020-04-23,90.68000030517578,91.87999725341797,89.29000091552734,90.33999633789062,89.94734191894531,4537100,TMUS
2020-04-24,90.38999938964844,91.0,89.01000213623047,90.80000305175781,90.40534973144531,3564100,TMUS
2020-04-27,91.31999969482422,91.37999725341797,89.0199966430664,90.91000366210938,90.51487731933594,3726300,TMUS
2020-04-28,91.23999786376953,91.41000366210938,87.88999938964844,87.94000244140625,87.55778503417969,3356500,TMUS
2020-04-29,89.04000091552734,90.02999877929688,87.97000122070312,89.30999755859375,88.92182159423828,3110700,TMUS
2020-04-30,88.9000015258789,89.0199966430664,87.30000305175781,87.80000305175781,87.41838836669922,3938100,TMUS
2020-05-01,87.73999786376953,88.11000061035156,85.80999755859375,86.19999694824219,85.8253402709961,3162000,TMUS
2020-05-04,86.7699966430664,88.97000122070312,86.05999755859375,88.95999908447266,88.57334899902344,4212200,TMUS
2020-05-05,88.77999877929688,89.7699966430664,88.44000244140625,88.97000122070312,88.58330535888672,3020100,TMUS
2020-05-06,89.22000122070312,89.7300033569336,86.41000366210938,86.58999633789062,86.2136459350586,3840900,TMUS
2020-05-07,90.3499984741211,95.4000015258789,90.2300033569336,95.29000091552734,94.8758316040039,10442000,TMUS
2020-05-08,96.63999938964844,98.7699966430664,95.02999877929688,98.5199966430664,98.09178924560547,4851100,TMUS
2020-05-11,96.4800033569336,97.45999908447266,95.9800033569336,96.72000122070312,96.29962158203125,3732800,TMUS
2020-05-12,96.18000030517578,96.66999816894531,94.55000305175781,94.61000061035156,94.19879150390625,3773600,TMUS
2020-05-13,94.38999938964844,94.52999877929688,91.5,92.77999877929688,92.37673950195312,3256900,TMUS
2020-05-14,92.54000091552734,95.06999969482422,92.16000366210938,94.91000366210938,94.49748992919922,3990100,TMUS
2020-05-15,95.0199966430664,97.66999816894531,93.7300033569336,97.31999969482422,96.89701080322266,6715500,TMUS
2020-05-18,98.16000366210938,102.7300033569336,98.06999969482422,101.9000015258789,101.45710754394531,6383600,TMUS
2020-05-19,98.41000366210938,99.76000213623047,96.1500015258789,98.5999984741211,98.17144775390625,21394500,TMUS
2020-05-20,99.13999938964844,99.80000305175781,97.80000305175781,98.13999938964844,97.71344757080078,5978700,TMUS
2020-05-21,98.75,98.75,93.0,94.38999938964844,93.97974395751953,5586900,TMUS
2020-05-22,94.54000091552734,96.72000122070312,94.3499984741211,95.80000305175781,95.38362121582031,4849300,TMUS
2020-05-26,96.91999816894531,97.23999786376953,94.45999908447266,95.56999969482422,95.15461730957031,5007200,TMUS
2020-05-27,95.66000366210938,98.16999816894531,95.05999755859375,97.19999694824219,96.77752685546875,4540400,TMUS
2020-05-28,97.5199966430664,99.83000183105469,97.1500015258789,99.22000122070312,98.78875732421875,5457700,TMUS
2020-05-29,99.2699966430664,100.4000015258789,97.31999969482422,100.04000091552734,99.60518646240234,9777300,TMUS
2020-06-01,99.95999908447266,101.0,99.31999969482422,99.69999694824219,99.26666259765625,2903300,TMUS
2020-06-02,98.66000366210938,100.5,98.51000213623047,100.41000366210938,99.97358703613281,4720200,TMUS
2020-06-03,100.91000366210938,102.3499984741211,100.44000244140625,101.20999908447266,100.77010345458984,3756300,TMUS
2020-06-04,101.54000091552734,101.69000244140625,99.79000091552734,100.16999816894531,99.734619140625,2534100,TMUS
2020-06-05,101.30000305175781,102.97000122070312,100.5,101.12999725341797,100.6904525756836,3957900,TMUS
2020-06-08,100.73999786376953,105.11000061035156,100.44000244140625,104.45999908447266,104.00597381591797,5043500,TMUS
2020-06-09,102.18000030517578,103.54000091552734,101.7699966430664,103.19000244140625,102.74150085449219,5037000,TMUS
2020-06-10,102.80999755859375,106.72000122070312,102.80999755859375,105.79000091552734,105.3302001953125,6273500,TMUS
2020-06-11,104.51000213623047,105.30999755859375,100.73999786376953,100.88999938964844,100.45149230957031,7689300,TMUS
2020-06-12,104.25,105.05000305175781,100.26000213623047,102.30999755859375,101.86531829833984,5289300,TMUS
2020-06-15,101.31999969482422,105.19000244140625,100.7300033569336,104.68000030517578,104.22502136230469,3842000,TMUS
2020-06-16,104.0,104.0,100.11000061035156,102.88999938964844,102.44280242919922,5766100,TMUS
2020-06-17,103.0,104.80000305175781,102.33999633789062,102.62999725341797,102.18392944335938,3757400,TMUS
2020-06-18,103.81999969482422,106.83999633789062,103.25,106.38999938964844,105.9275894165039,4698900,TMUS
2020-06-19,107.33999633789062,109.0,106.38999938964844,106.9000015258789,106.43537139892578,9268300,TMUS
2020-06-22,106.86000061035156,108.69999694824219,106.02999877929688,106.5999984741211,106.13667297363281,5090500,TMUS
2020-06-23,103.69999694824219,110.45999908447266,103.5,107.16000366210938,106.69424438476562,22929100,TMUS
2020-06-24,105.45999908447266,109.13999938964844,104.56999969482422,108.43000030517578,107.95872497558594,66903100,TMUS
2020-06-25,109.77999877929688,111.58000183105469,108.51000213623047,110.19000244140625,109.71107482910156,55407300,TMUS
2020-06-26,109.1500015258789,109.8499984741211,104.7300033569336,105.19999694824219,104.74275970458984,25367800,TMUS
2020-06-29,105.79000091552734,106.26000213623047,103.94999694824219,105.95999908447266,105.49945831298828,9096800,TMUS
2020-06-30,105.9000015258789,106.19999694824219,104.0,104.1500015258789,103.69732666015625,10833800,TMUS
2020-07-01,105.68000030517578,106.25,103.8499984741211,106.12999725341797,105.66871643066406,9599900,TMUS
2020-07-02,106.94999694824219,107.33999633789062,105.3499984741211,106.01000213623047,105.54924011230469,6411900,TMUS
2020-07-06,106.5999984741211,107.68000030517578,106.19999694824219,106.77999877929688,106.3158950805664,5256500,TMUS
2020-07-07,106.44000244140625,107.58999633789062,105.55000305175781,105.80000305175781,105.34015655517578,5572500,TMUS
2020-07-08,106.25,106.62999725341797,105.37000274658203,106.61000061035156,106.14663696289062,4300400,TMUS
2020-07-09,106.66000366210938,106.72000122070312,105.05000305175781,106.16999816894531,105.70854187011719,3956600,TMUS
2020-07-10,105.81999969482422,107.19000244140625,105.29000091552734,107.05000305175781,106.58472442626953,4557900,TMUS
2020-07-13,106.88999938964844,107.55000305175781,104.2300033569336,104.5199966430664,104.06571197509766,5752500,TMUS
2020-07-14,103.56999969482422,106.54000091552734,103.56999969482422,105.38999938964844,104.93193817138672,7881900,TMUS
2020-07-15,105.51000213623047,106.08000183105469,104.52999877929688,104.91999816894531,104.46397399902344,4476300,TMUS
2020-07-16,104.5,104.86000061035156,103.43000030517578,104.48999786376953,104.03584289550781,5751200,TMUS
2020-07-17,104.87000274658203,105.7300033569336,104.08999633789062,105.3499984741211,104.89210510253906,4009300,TMUS
2020-07-20,105.4000015258789,106.27999877929688,105.02999877929688,106.13999938964844,105.67867279052734,3632400,TMUS
2020-07-21,106.3499984741211,106.4800033569336,105.25,105.58000183105469,105.12110900878906,3602400,TMUS
2020-07-22,105.66000366210938,106.33999633789062,104.73999786376953,104.93000030517578,104.47393798828125,4655300,TMUS
2020-07-23,105.20999908447266,105.27999877929688,104.36000061035156,104.51000213623047,104.0557632446289,6640800,TMUS
2020-07-24,104.5199966430664,105.2300033569336,104.2300033569336,104.93000030517578,104.47393798828125,4990000,TMUS
2020-07-27,104.52999877929688,106.2699966430664,104.3499984741211,105.62000274658203,105.16094207763672,7958900,TMUS
2020-07-28,105.0,105.5,104.0,104.5199966430664,104.06571197509766,3670000,TMUS
2020-07-29,105.22000122070312,106.37000274658203,104.54000091552734,105.77999877929688,105.32023620605469,3606200,TMUS
2020-07-30,104.72000122070312,105.94999694824219,104.58999633789062,105.4800033569336,105.02154541015625,2689400,TMUS
2020-07-31,105.62999725341797,107.41999816894531,105.05000305175781,107.37999725341797,106.91328430175781,4119200,TMUS
2020-08-03,107.9800033569336,108.73999786376953,106.81999969482422,106.87999725341797,106.41545867919922,4548000,TMUS
2020-08-04,106.62999725341797,108.41999816894531,106.37999725341797,108.38999938964844,107.91889953613281,2991200,TMUS
2020-08-05,108.73999786376953,109.16000366210938,107.26000213623047,107.9000015258789,107.4310302734375,3112500,TMUS
2020-08-06,107.31999969482422,108.30000305175781,107.18000030517578,108.0999984741211,107.63015747070312,4016600,TMUS
2020-08-07,113.23999786376953,118.0,113.08999633789062,115.08999633789062,114.58977508544922,13771200,TMUS
2020-08-10,115.05999755859375,116.6500015258789,113.5999984741211,116.06999969482422,115.56551361083984,4812500,TMUS
2020-08-11,116.08000183105469,116.19999694824219,113.27999877929688,113.58999633789062,113.0962905883789,4763100,TMUS
2020-08-12,114.2699966430664,116.23999786376953,114.06999969482422,115.25,114.74908447265625,3512200,TMUS
2020-08-13,115.1500015258789,117.1500015258789,114.88999938964844,115.37000274658203,114.86856079101562,3030500,TMUS
2020-08-14,115.69999694824219,116.08999633789062,114.33000183105469,115.48999786376953,114.988037109375,2027600,TMUS
2020-08-17,115.9800033569336,117.31999969482422,115.81999969482422,116.87000274658203,116.36204528808594,3308700,TMUS
2020-08-18,117.68000030517578,117.7300033569336,115.86000061035156,116.0199966430664,115.51573181152344,2363300,TMUS
2020-08-19,116.69000244140625,116.93000030517578,114.91999816894531,115.13999938964844,114.63955688476562,2700400,TMUS
2020-08-20,114.55999755859375,115.86000061035156,114.51000213623047,115.4000015258789,114.89842987060547,2268800,TMUS
2020-08-21,114.33999633789062,115.25,113.37999725341797,115.01000213623047,114.51012420654297,2841000,TMUS
2020-08-24,115.02999877929688,116.08999633789062,114.76000213623047,115.26000213623047,114.75904083251953,2713500,TMUS
2020-08-25,115.55999755859375,115.55999755859375,114.5999984741211,115.41000366210938,114.90838623046875,2322300,TMUS
2020-08-26,115.11000061035156,116.23999786376953,114.73999786376953,116.19000244140625,115.68499755859375,2953400,TMUS
2020-08-27,116.62000274658203,116.62000274658203,115.0,115.23999786376953,114.73912048339844,2464800,TMUS
2020-08-28,115.25,116.3499984741211,114.87999725341797,116.26000213623047,115.75469207763672,2797900,TMUS
2020-08-31,115.48999786376953,117.11000061035156,115.41000366210938,116.68000030517578,116.17286682128906,3926100,TMUS
2020-09-01,116.62999725341797,117.33000183105469,115.94999694824219,116.9000015258789,116.39191436767578,2938100,TMUS
2020-09-02,117.83000183105469,119.19999694824219,117.13999938964844,118.87999725341797,118.3633041381836,3600400,TMUS
2020-09-03,118.69999694824219,119.1500015258789,113.93000030517578,114.83999633789062,114.34085845947266,4411900,TMUS
2020-09-04,115.48999786376953,116.0,112.20999908447266,114.29000091552734,113.79325103759766,4691000,TMUS
2020-09-08,112.62999725341797,113.8499984741211,111.08000183105469,111.56999969482422,111.08507537841797,5686500,TMUS
2020-09-09,111.63999938964844,114.55999755859375,111.63999938964844,113.19999694824219,112.7079849243164,4024200,TMUS
2020-09-10,113.11000061035156,114.94999694824219,111.26000213623047,111.72000122070312,111.23442840576172,3862000,TMUS
2020-09-11,112.27999877929688,113.41999816894531,110.44999694824219,111.58000183105469,111.09503173828125,3098100,TMUS
2020-09-14,112.94999694824219,113.48999786376953,111.63999938964844,112.2699966430664,111.78202819824219,3939000,TMUS
2020-09-15,113.12000274658203,116.1500015258789,112.4800033569336,115.93000030517578,115.4261245727539,4821500,TMUS
2020-09-16,116.41000366210938,117.41999816894531,113.48999786376953,113.76000213623047,113.26555633544922,5758900,TMUS
2020-09-17,110.94000244140625,112.79000091552734,110.11000061035156,111.91000366210938,111.42359924316406,5859000,TMUS
2020-09-18,112.20999908447266,112.6500015258789,107.79000091552734,110.72000122070312,110.23876953125,8822900,TMUS
2020-09-21,109.91999816894531,110.66999816894531,108.9000015258789,110.56999969482422,110.08942413330078,4562600,TMUS
2020-09-22,111.63999938964844,112.61000061035156,110.63999938964844,112.38999938964844,111.9015121459961,4332100,TMUS
2020-09-23,112.80000305175781,112.83000183105469,108.66000366210938,109.0,108.5262451171875,3542000,TMUS
2020-09-24,108.20999908447266,112.1500015258789,108.1500015258789,110.55000305175781,110.06951141357422,4184700,TMUS
2020-09-25,110.25,112.55999755859375,109.70999908447266,112.0199966430664,111.53311920166016,5134700,TMUS
2020-09-28,112.87000274658203,114.4800033569336,112.48999786376953,114.23999786376953,113.74346923828125,5850900,TMUS
2020-09-29,114.3499984741211,114.83999633789062,113.29000091552734,113.5199966430664,113.02659606933594,3221100,TMUS
2020-09-30,113.36000061035156,115.08999633789062,112.01000213623047,114.36000061035156,113.86295318603516,5174400,TMUS
2020-10-01,115.0,116.43000030517578,113.88999938964844,115.7300033569336,115.22699737548828,4306500,TMUS
2020-10-02,114.41000366210938,115.69999694824219,113.0,113.41000366210938,112.91708374023438,4014900,TMUS
2020-10-05,113.45999908447266,114.98999786376953,113.41999816894531,114.80000305175781,114.30104064941406,2657000,TMUS
2020-10-06,113.61000061035156,114.47000122070312,111.80000305175781,112.44999694824219,111.96125030517578,3335500,TMUS
2020-10-07,113.0199966430664,114.5199966430664,112.62000274658203,114.22000122070312,113.72355651855469,3367400,TMUS
2020-10-08,114.88999938964844,115.5999984741211,114.27999877929688,115.48999786376953,114.988037109375,2254800,TMUS
2020-10-09,115.58000183105469,117.5199966430664,115.5199966430664,117.2300033569336,116.7204818725586,3340100,TMUS
2020-10-12,118.05999755859375,121.36000061035156,117.4000015258789,120.06999969482422,119.54813385009766,6498700,TMUS
2020-10-13,120.80000305175781,123.41999816894531,120.06999969482422,121.56999969482422,121.04161071777344,5326500,TMUS
2020-10-14,122.05000305175781,122.23999786376953,116.44999694824219,116.66999816894531,116.16291046142578,6618700,TMUS
2020-10-15,115.80999755859375,116.94999694824219,114.06999969482422,115.30000305175781,114.79886627197266,3287400,TMUS
2020-10-16,115.80999755859375,116.77999877929688,114.8499984741211,114.95999908447266,114.46034240722656,3761400,TMUS
2020-10-19,115.47000122070312,115.55000305175781,112.01000213623047,112.75,112.25994873046875,3037500,TMUS
2020-10-20,113.9000015258789,114.20999908447266,112.69999694824219,113.06999969482422,112.57855224609375,2745000,TMUS
2020-10-21,112.66999816894531,113.79000091552734,112.20999908447266,112.41999816894531,111.93138122558594,3029700,TMUS
2020-10-22,112.7699966430664,113.76000213623047,110.87999725341797,111.63999938964844,111.15476989746094,3604500,TMUS
2020-10-23,112.5,112.62000274658203,110.9000015258789,112.37999725341797,111.89155578613281,2269300,TMUS
2020-10-26,111.18000030517578,112.04000091552734,110.0199966430664,111.77999877929688,111.29415893554688,2764700,TMUS
2020-10-27,111.77999877929688,113.55999755859375,111.12999725341797,112.81999969482422,112.32964324951172,2628900,TMUS
2020-10-28,111.30000305175781,111.93000030517578,109.66000366210938,109.80000305175781,109.32276916503906,3661800,TMUS
2020-10-29,109.27999877929688,111.04000091552734,108.9000015258789,109.51000213623047,109.0340347290039,2895900,TMUS
2020-10-30,108.86000061035156,109.76000213623047,107.55999755859375,109.56999969482422,109.09376525878906,4040500,TMUS
2020-11-02,111.13999938964844,111.13999938964844,108.75,110.38999938964844,109.91020202636719,3145000,TMUS
2020-11-03,111.25,112.38999938964844,110.70999908447266,111.12000274658203,110.63703155517578,3341400,TMUS
2020-11-04,113.91000366210938,116.87999725341797,112.80999755859375,116.0199966430664,115.51573181152344,5025900,TMUS
2020-11-05,117.56999969482422,119.30999755859375,116.27999877929688,117.26000213623047,116.7503433227539,7669700,TMUS
2020-11-06,127.0,127.02999877929688,122.70999908447266,123.55999755859375,123.02295684814453,8931300,TMUS
2020-11-09,125.4800033569336,126.95999908447266,122.56999969482422,122.77999877929688,122.24635314941406,6190600,TMUS
2020-11-10,119.02999877929688,123.23999786376953,118.5999984741211,121.72000122070312,121.19096374511719,4454400,TMUS
2020-11-11,122.62999725341797,126.02999877929688,122.04000091552734,125.1500015258789,124.6060562133789,3931600,TMUS
2020-11-12,125.41000366210938,127.80000305175781,124.7300033569336,126.80999755859375,126.25883483886719,3557800,TMUS
2020-11-13,127.33000183105469,128.52000427246094,126.30999755859375,128.22999572753906,127.67266082763672,3397600,TMUS
2020-11-16,129.82000732421875,130.11000061035156,127.55999755859375,128.64999389648438,128.09083557128906,3444500,TMUS
2020-11-17,130.60000610351562,132.3300018310547,128.72000122070312,129.0,128.43931579589844,3648500,TMUS
2020-11-18,129.6300048828125,130.50999450683594,127.83999633789062,127.8499984741211,127.2943115234375,3222900,TMUS
2020-11-19,127.30000305175781,130.22999572753906,127.11000061035156,129.19000244140625,128.6284942626953,2427000,TMUS
2020-11-20,129.66000366210938,130.33999633789062,128.36000061035156,129.67999267578125,129.11634826660156,4387800,TMUS
2020-11-23,129.8699951171875,130.14999389648438,126.91000366210938,127.87999725341797,127.32418060302734,4177200,TMUS
2020-11-24,127.47000122070312,129.02000427246094,125.76000213623047,128.05999755859375,127.50340270996094,4692200,TMUS
2020-11-25,128.7899932861328,129.6300048828125,127.76000213623047,128.74000549316406,128.18045043945312,3562700,TMUS
2020-11-27,129.1199951171875,132.47000122070312,128.8699951171875,131.89999389648438,131.3267059326172,2278400,TMUS
2020-11-30,131.89999389648438,133.0500030517578,130.1300048828125,132.94000244140625,132.36219787597656,5746000,TMUS
2020-12-01,132.9199981689453,133.94000244140625,132.24000549316406,133.72999572753906,133.1487579345703,3967100,TMUS
2020-12-02,133.63999938964844,134.24000549316406,132.41000366210938,133.13999938964844,132.5613250732422,2926700,TMUS
2020-12-03,131.64999389648438,132.97000122070312,131.08999633789062,131.19000244140625,130.6197967529297,3587800,TMUS
2020-12-04,131.6300048828125,131.97999572753906,130.67999267578125,131.8000030517578,131.22715759277344,2029200,TMUS
2020-12-07,132.0800018310547,133.0800018310547,131.9199981689453,132.9600067138672,132.38211059570312,2637400,TMUS
2020-12-08,132.8300018310547,133.42999267578125,131.82000732421875,133.14999389648438,132.57127380371094,2442900,TMUS
2020-12-09,133.8800048828125,133.8800048828125,130.57000732421875,131.1199951171875,130.5500946044922,3660500,TMUS
2020-12-10,130.72999572753906,131.8800048828125,130.0399932861328,130.55999755859375,129.99253845214844,4164500,TMUS
2020-12-11,130.57000732421875,131.6300048828125,129.69000244140625,131.22999572753906,130.6596221923828,2405300,TMUS
2020-12-14,131.02000427246094,132.97000122070312,129.22999572753906,129.36000061035156,128.79776000976562,5296700,TMUS
2020-12-15,129.6999969482422,130.7100067138672,128.77999877929688,130.0,129.43496704101562,2896000,TMUS
2020-12-16,130.64999389648438,130.64999389648438,129.11000061035156,129.80999755859375,129.24578857421875,3262000,TMUS
2020-12-17,130.32000732421875,130.75999450683594,129.64999389648438,130.00999450683594,129.44491577148438,4132200,TMUS
2020-12-18,130.3000030517578,132.13999938964844,129.50999450683594,131.9199981689453,131.34661865234375,8782600,TMUS
2020-12-21,130.0,131.22999572753906,127.62999725341797,130.22000122070312,129.65402221679688,3259400,TMUS
2020-12-22,131.92999267578125,132.4199981689453,130.25999450683594,132.25,131.67518615722656,3061300,TMUS
