Date,Open,High,Low,Close,Adj Close,Volume,ticker
2020-01-02,293.7900085449219,295.1000061035156,292.1300048828125,293.3999938964844,281.97705078125,500000,DPZ
2020-01-03,291.7200012207031,295.260009765625,290.7799987792969,294.6700134277344,283.1976318359375,490800,DPZ
2020-01-06,294.0,294.3800048828125,291.7799987792969,293.95001220703125,282.5056457519531,525400,DPZ
2020-01-07,291.70001220703125,293.25,290.8800048828125,291.8500061035156,280.4873352050781,501000,DPZ
2020-01-08,291.19000244140625,292.20001220703125,288.8800048828125,290.55999755859375,279.24761962890625,543000,DPZ
2020-01-09,292.2900085449219,293.6600036621094,287.7799987792969,288.8999938964844,277.6522521972656,994000,DPZ
2020-01-10,290.7799987792969,291.3500061035156,287.1000061035156,289.0899963378906,277.8348083496094,933400,DPZ
2020-01-13,289.57000732421875,290.7099914550781,283.3699951171875,284.0,272.9429931640625,726200,DPZ
2020-01-14,284.0299987792969,291.0,284.0299987792969,285.1199951171875,274.01947021484375,783800,DPZ
2020-01-15,284.9700012207031,292.5799865722656,284.7900085449219,288.57000732421875,277.3350830078125,619200,DPZ
2020-01-16,289.30999755859375,290.92999267578125,286.95001220703125,287.3599853515625,276.1722106933594,494800,DPZ
2020-01-17,287.3599853515625,288.8699951171875,285.6300048828125,286.4700012207031,275.31683349609375,475900,DPZ
2020-01-21,286.4599914550781,286.6600036621094,282.3399963378906,285.1099853515625,274.0097961425781,625300,DPZ
2020-01-22,286.5299987792969,288.82000732421875,285.6099853515625,285.9100036621094,274.7786560058594,456300,DPZ
2020-01-23,285.489990234375,289.010009765625,284.5,288.0199890136719,276.8064270019531,518600,DPZ
2020-01-24,289.25,289.25,280.6600036621094,285.1000061035156,274.0002136230469,479100,DPZ
2020-01-27,282.0799865722656,287.20001220703125,281.2200012207031,282.8900146484375,271.876220703125,756300,DPZ
2020-01-28,283.07000732421875,287.1199951171875,283.07000732421875,284.17999267578125,273.1159973144531,328100,DPZ
2020-01-29,285.1000061035156,286.9700012207031,282.07000732421875,285.4700012207031,274.3557434082031,361500,DPZ
2020-01-30,284.0199890136719,284.95001220703125,280.0199890136719,282.3999938964844,271.4052734375,645600,DPZ
2020-01-31,282.95001220703125,282.95001220703125,276.8599853515625,281.75,270.78057861328125,738300,DPZ
2020-02-03,282.510009765625,282.95001220703125,270.0799865722656,270.75,260.2088317871094,926300,DPZ
2020-02-04,272.6499938964844,274.5400085449219,271.6499938964844,273.3999938964844,262.75567626953125,1057000,DPZ
2020-02-05,275.0,278.989990234375,274.1600036621094,278.010009765625,267.18621826171875,1080600,DPZ
2020-02-06,278.3699951171875,280.7099914550781,275.3500061035156,279.4100036621094,268.53167724609375,796200,DPZ
2020-02-07,284.4599914550781,284.4599914550781,274.32000732421875,275.510009765625,264.7835998535156,1368200,DPZ
2020-02-10,275.5199890136719,276.95001220703125,273.6000061035156,274.8500061035156,264.1492614746094,684800,DPZ
2020-02-11,275.0,278.0,273.5899963378906,275.75,265.01416015625,752400,DPZ
2020-02-12,275.5199890136719,282.9700012207031,274.989990234375,281.0299987792969,270.08868408203125,891300,DPZ
2020-02-13,279.3699951171875,287.2099914550781,279.3699951171875,286.0299987792969,274.89398193359375,520700,DPZ
2020-02-14,285.9700012207031,293.1499938964844,284.010009765625,291.6000061035156,280.2471008300781,780600,DPZ
2020-02-18,293.239990234375,297.2099914550781,291.8699951171875,295.7799987792969,284.264404296875,873800,DPZ
2020-02-19,297.989990234375,301.7699890136719,295.3900146484375,297.1000061035156,285.53302001953125,1176000,DPZ
2020-02-20,362.0299987792969,381.8599853515625,356.9599914550781,373.1600036621094,358.63177490234375,5009700,DPZ
2020-02-21,366.010009765625,374.0,362.9700012207031,371.9599914550781,357.47845458984375,1645000,DPZ
2020-02-24,355.510009765625,366.8900146484375,354.6300048828125,363.010009765625,348.87689208984375,1221900,DPZ
2020-02-25,363.7099914550781,379.5799865722656,363.7099914550781,368.6600036621094,354.3069763183594,2437000,DPZ
2020-02-26,371.8699951171875,377.3299865722656,366.3800048828125,366.6700134277344,352.3944091796875,1107200,DPZ
2020-02-27,361.04998779296875,361.04998779296875,347.7300109863281,347.8599853515625,334.3167419433594,1090800,DPZ
2020-02-28,341.1000061035156,345.7200012207031,333.9100036621094,339.4599914550781,326.2437744140625,2077600,DPZ
2020-03-02,340.2200012207031,348.5199890136719,333.7900085449219,347.5199890136719,333.98992919921875,863600,DPZ
2020-03-03,349.4800109863281,350.0,336.19000244140625,339.4700012207031,326.25341796875,846700,DPZ
2020-03-04,341.95001220703125,345.8599853515625,334.2300109863281,341.8900146484375,328.57916259765625,740900,DPZ
2020-03-05,338.17999267578125,340.5899963378906,329.1600036621094,333.0299987792969,320.0641174316406,828400,DPZ
2020-03-06,325.3599853515625,337.2300109863281,320.75,336.4100036621094,323.3124694824219,853400,DPZ
2020-03-09,321.55999755859375,340.17999267578125,314.0,336.6700134277344,323.5624084472656,1267600,DPZ
2020-03-10,337.7900085449219,347.32000732421875,328.5,343.95001220703125,330.55902099609375,857100,DPZ
2020-03-11,338.29998779296875,344.7200012207031,332.0299987792969,332.6600036621094,319.70855712890625,889500,DPZ
2020-03-12,308.0199890136719,329.6199951171875,300.0,317.1099853515625,305.48016357421875,1139300,DPZ
2020-03-13,328.3900146484375,329.0799865722656,297.32000732421875,316.6300048828125,305.0178527832031,1208600,DPZ
2020-03-16,297.42999267578125,311.5299987792969,283.6000061035156,286.32000732421875,275.8194580078125,1089100,DPZ
2020-03-17,291.6400146484375,314.9599914550781,282.0299987792969,298.739990234375,287.783935546875,1183400,DPZ
2020-03-18,296.5400085449219,303.8699951171875,275.2200012207031,290.0,279.3644714355469,1098800,DPZ
2020-03-19,292.0,337.2200012207031,289.3399963378906,323.1400146484375,311.2890319824219,1423000,DPZ
2020-03-20,326.9100036621094,344.20001220703125,298.1400146484375,299.95001220703125,288.94952392578125,1802800,DPZ
2020-03-23,310.9100036621094,336.79998779296875,294.2099914550781,323.8699951171875,311.99224853515625,1340500,DPZ
2020-03-24,341.1199951171875,349.0,333.1600036621094,343.55999755859375,330.9601745605469,881100,DPZ
2020-03-25,345.4800109863281,349.67999267578125,320.80999755859375,321.45001220703125,309.6611022949219,963100,DPZ
2020-03-26,323.5,342.0,317.82000732421875,338.510009765625,326.0953369140625,870600,DPZ
2020-03-27,328.8299865722656,341.989990234375,326.05999755859375,338.739990234375,326.31689453125,646200,DPZ
2020-03-30,338.6499938964844,353.4200134277344,333.510009765625,346.75,334.0331115722656,954400,DPZ
2020-03-31,325.0,330.8399963378906,321.0,324.07000732421875,312.1849670410156,2097000,DPZ
2020-04-01,312.010009765625,337.8299865722656,310.3399963378906,333.7699890136719,321.5291442871094,1200100,DPZ
2020-04-02,330.2200012207031,341.57000732421875,321.5,333.45001220703125,321.220947265625,772300,DPZ
