Open,High,Low,Close,Adj Close,Volume,ticker
376.7699890136719,379.6700134277344,373.4800109863281,378.489990234375,371.4931945800781,262900,TFX
372.82000732421875,377.4200134277344,371.6400146484375,374.6199951171875,367.69476318359375,167700,TFX
373.3399963378906,380.3599853515625,372.07000732421875,378.989990234375,371.98388671875,170000,TFX
377.010009765625,381.4100036621094,375.92999267578125,378.4100036621094,371.41461181640625,127300,TFX
379.760009765625,381.9599914550781,378.8500061035156,379.4599914550781,372.4452209472656,178100,TFX
381.4700012207031,384.70001220703125,378.7699890136719,379.4100036621094,372.3961486816406,307000,TFX
382.05999755859375,383.8699951171875,377.6400146484375,378.70001220703125,371.6992492675781,229500,TFX
379.1400146484375,379.3599853515625,376.4100036621094,378.17999267578125,371.1888122558594,148600,TFX
377.44000244140625,383.95001220703125,376.0199890136719,383.1400146484375,376.05718994140625,176600,TFX
382.3399963378906,386.010009765625,379.75,380.3999938964844,373.3678283691406,152400,TFX
382.3399963378906,385.2900085449219,381.7200012207031,384.3800048828125,377.2743225097656,132200,TFX
386.2300109863281,388.20001220703125,382.7799987792969,383.7300109863281,376.63629150390625,164900,TFX
383.010009765625,386.0,381.82000732421875,383.94000244140625,376.8424377441406,260400,TFX
385.92999267578125,389.2699890136719,384.6400146484375,386.3500061035156,379.2078552246094,173300,TFX
385.29998779296875,386.25,381.9200134277344,384.82000732421875,377.7061462402344,138200,TFX
385.2900085449219,386.3800048828125,379.3399963378906,380.0199890136719,372.9948425292969,98000,TFX
375.7099914550781,381.2699890136719,375.1199951171875,378.5199890136719,371.5226135253906,114100,TFX
379.7200012207031,382.7900085449219,379.3500061035156,380.3800048828125,373.3482360839844,125800,TFX
380.3500061035156,383.1199951171875,379.2099914550781,379.3800048828125,372.36669921875,145400,TFX
376.9800109863281,380.8999938964844,375.1300048828125,380.5,373.4659729003906,167200,TFX
379.010009765625,379.739990234375,370.95001220703125,371.510009765625,364.6421813964844,147600,TFX
374.30999755859375,376.20001220703125,371.3900146484375,373.6700134277344,366.76226806640625,261900,TFX
378.4800109863281,384.9599914550781,378.19000244140625,383.2699890136719,376.184814453125,142300,TFX
386.04998779296875,390.2200012207031,384.70001220703125,385.4700012207031,378.3441162109375,103400,TFX
385.19000244140625,387.2799987792969,380.7200012207031,381.4100036621094,374.3591613769531,215400,TFX
381.0899963378906,381.17999267578125,373.1099853515625,375.07000732421875,368.1363830566406,137900,TFX
372.42999267578125,377.510009765625,372.010009765625,376.79998779296875,369.8344421386719,195300,TFX
378.010009765625,383.0400085449219,377.5899963378906,378.8299865722656,371.8268127441406,218900,TFX
379.0299987792969,379.9200134277344,374.5899963378906,377.3900146484375,370.4135437011719,166500,TFX
375.0899963378906,381.80999755859375,374.6700134277344,381.7799987792969,374.72235107421875,210100,TFX
382.05999755859375,386.9200134277344,381.7900085449219,386.6499938964844,379.5023193359375,175200,TFX
385.8999938964844,387.9700012207031,381.6600036621094,387.760009765625,380.5917663574219,170000,TFX
389.4200134277344,398.6499938964844,386.3399963378906,395.1400146484375,387.8353271484375,288100,TFX
391.0400085449219,394.489990234375,379.17999267578125,384.3599853515625,377.25469970703125,341400,TFX
382.82000732421875,382.82000732421875,365.75,370.3999938964844,363.5526428222656,308700,TFX
363.989990234375,363.989990234375,356.3399963378906,361.5899963378906,354.9056091308594,228300,TFX
360.95001220703125,361.8999938964844,346.6700134277344,348.1099853515625,341.67474365234375,293300,TFX
350.4700012207031,356.5400085449219,344.739990234375,345.29998779296875,338.9166564941406,187100,TFX
339.8500061035156,347.2200012207031,336.1199951171875,337.1000061035156,330.86834716796875,231800,TFX
326.7099914550781,335.0199890136719,314.7799987792969,335.0199890136719,329.1587829589844,406100,TFX
335.010009765625,354.29998779296875,334.2699890136719,353.6099853515625,347.4234924316406,403400,TFX
352.2900085449219,359.6700134277344,330.1199951171875,337.1099853515625,331.212158203125,398800,TFX
345.739990234375,352.4200134277344,343.8900146484375,351.3800048828125,345.2325439453125,207900,TFX
342.7699890136719,346.760009765625,334.6400146484375,340.4700012207031,334.513427734375,265800,TFX
331.8999938964844,349.57000732421875,328.2900085449219,346.9200134277344,340.85052490234375,337200,TFX
325.7099914550781,341.4800109863281,322.3800048828125,334.2900085449219,328.4415588378906,466500,TFX
340.0199890136719,356.7099914550781,330.8999938964844,356.3699951171875,350.1352233886719,290700,TFX
345.0,349.3699951171875,327.7900085449219,342.0799865722656,336.0952453613281,427300,TFX
321.1700134277344,321.1700134277344,297.6499938964844,297.7099914550781,292.5014343261719,429000,TFX
316.9599914550781,319.25,295.6400146484375,318.4200134277344,312.8491516113281,353800,TFX
288.9700012207031,288.9700012207031,266.0,282.6600036621094,277.71478271484375,581600,TFX
289.69000244140625,290.239990234375,250.0800018310547,262.8399963378906,258.2415466308594,575800,TFX
249.82000732421875,256.25,233.77000427246094,245.0500030517578,240.7628173828125,428300,TFX
247.5500030517578,257.1000061035156,227.27000427246094,254.39999389648438,249.94920349121094,364200,TFX
258.7900085449219,267.45001220703125,240.9199981689453,243.83999633789062,239.57395935058594,319800,TFX
244.17999267578125,248.2100067138672,221.27000427246094,225.30999755859375,221.3681640625,367800,TFX
234.30999755859375,257.8299865722656,234.30999755859375,255.8800048828125,251.40335083007812,410700,TFX
254.75,288.4700012207031,247.94000244140625,280.8599853515625,275.9463195800781,431500,TFX
281.1400146484375,297.5799865722656,278.9800109863281,289.989990234375,284.91650390625,366600,TFX
280.3800048828125,287.2200012207031,270.1600036621094,282.510009765625,277.56744384765625,295900,TFX
